"접수연도","자치구코드","자치구명","법정동코드","법정동명","지번구분","지번구분명","본번","부번","건물명","계약일","물건금액(만원)","건물면적(㎡)","토지면적(㎡)","층","권리구분","취소일","건축년도","건물용도","신고구분","신고한 개업공인중개사 시군구명"
"2026","11440","마포구","12100","동교동","1","대지","0165","0008","LG팰리스빌딩","20260223","23800","43.58","54.810000","9","","","1999","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12500","성산동","1","대지","0590","0005","상암월드시티","20260221","15000","19.81","28.290000","14","","","2014","오피스텔","중개거래","서울 마포구, 서울 서대문구"
"2026","11440","마포구","12700","상암동","1","대지","1658","0000","상암월드컵파크5단지","20260220","153000","84.75","0.000000","15","","","2005","아파트","중개거래","서울 동작구, 서울 마포구"
"2026","11440","마포구","12100","동교동","1","대지","0165","0008","LG팰리스빌딩","20260220","23000","43.58","54.810000","13","","","1999","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12200","합정동","1","대지","0470","0000","일신건영휴먼빌아파트","20260220","105000","84.76","0.000000","9","","","2005","아파트","직거래",""
"2026","11440","마포구","11200","현석동","1","대지","0001","0009","뤼시올(D,E동)","20260220","55500","27.96","23.000000","3","","","2025","연립다세대","직거래",""
"2026","11440","마포구","12400","연남동","1","대지","0573","0000","코오롱","20260219","125000","84.936","0.000000","12","","","2003","아파트","중개거래","서울 마포구"
"2026","11440","마포구","10200","공덕동","1","대지","0188","0108","마포현대","20260215","118000","84.87","0.000000","12","","","1988","아파트","직거래",""
"2026","11440","마포구","10300","신공덕동","1","대지","0001","0048","갑을명가시티2","20260214","12550","16.76","25.620000","16","","","null","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12300","망원동","1","대지","0384","0002","진명아트빌라","20260214","40000","57.78","25.000000","1","","","1993","연립다세대","직거래",""
"2026","11440","마포구","12000","서교동","1","대지","0394","0025","동양한강트레벨","20260214","24000","29.09","39.580000","13","","","2004","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12300","망원동","1","대지","0420","0000","성원1","20260214","65000","59.4","0.000000","3","","","1998","아파트","중개거래","서울 마포구"
"2026","11440","마포구","12500","성산동","1","대지","0131","0002","도원빌라6동","20260213","29000","36.9","31.000000","1","","","1990","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","10900","염리동","1","대지","0164","0004","삼부골든타워","20260213","35700","40.495","60.002000","6","","","2003","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12600","중동","1","대지","0392","0000","마포중동현대","20260213","99500","84.9","0.000000","15","","","2001","아파트","중개거래","서울 마포구"
"2026","11440","마포구","10200","공덕동","1","대지","0463","0000","마포현대하이엘","20260213","21000","31.375","41.037000","3","","","2005","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12000","서교동","1","대지","0393","0005","(393-5)","20260213","15900","25","40.170000","14","","","1999","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12200","합정동","1","대지","0395","0002","홍익빌라","20260213","52000","63.12","53.000000","1","","","1985","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","12300","망원동","1","대지","0476","0035","청기와빌라(씨)","20260213","33300","57.99","28.000000","2","","","1986","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","12400","연남동","1","대지","0487","0214","(487-214)","20260213","30000","41.63","31.000000","2","","","1986","연립다세대","직거래",""
"2026","11440","마포구","11100","신수동","1","대지","0247","0000","아트빌","20260213","87000","23.02","29.000000","2","","","2007","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","10400","도화동","1","대지","0536","0000","정우상가맨션","20260212","159000","142.64","0.000000","11","","","1983","아파트","중개거래","서울 서대문구"
"2026","11440","마포구","12500","성산동","1","대지","0592","0006","이안상암Ⅱ","20260212","65000","79.4","106.940000","7","","","2005","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12700","상암동","1","대지","1734","0000","상암 한화 오벨리스크","20260212","10000","19.93","25.830000","10","","","2013","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12700","상암동","1","대지","1596","0000","상암DMC푸르지오시티, S-City","20260212","15000","19.76","30.653400","5","","","2017","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","10400","도화동","1","대지","0555","0000","한화오벨리스크","20260212","118000","82.14","0.000000","21","","","2004","아파트","중개거래","서울 마포구"
"2026","11440","마포구","12500","성산동","1","대지","0050","0015","헤리티지","20260211","54200","37.31","24.000000","5","","","2017","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","12200","합정동","1","대지","0472","0000","마포한강푸르지오","20260211","266000","137.04","0.000000","9","","","2015","아파트","중개거래","서울 마포구"
"2026","11440","마포구","10300","신공덕동","1","대지","0003","0003","블루마리오피스텔","20260211","15400","18.33","35.020500","12","","","2017","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12000","서교동","1","대지","0247","0064","목화빌라","20260211","49000","61.54","46.000000","4","","","1997","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","12700","상암동","1","대지","1596","0000","상암DMC푸르지오시티, S-City","20260211","24000","19.76","30.653400","7","","","2017","오피스텔","직거래",""
"2026","11440","마포구","12700","상암동","1","대지","1752","0000","상암월드컵파크9단지","20260211","107000","84.98","0.000000","12","","","2010","아파트","중개거래","서울 마포구"
"2026","11440","마포구","12300","망원동","1","대지","0416","0074","현대타운","20260210","52500","36.84","27.000000","1","","","1990","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","12300","망원동","1","대지","0522","0000","마포한강제이스카이","20260210","71500","49.738","0.000000","8","","","2019","아파트","중개거래","서울 마포구"
"2026","11440","마포구","10100","아현동","1","대지","0737","0000","마포 에스케이 허브 블루","20260209","21800","32.422","42.225000","17","","","2006","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","11000","노고산동","1","대지","0057","0046","신촌아이스페이스오피스텔","20260209","23000","38.02","54.280000","7","","","2004","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12500","성산동","1","대지","0592","0005","상암 우남퍼스트빌스타","20260209","14500","16.863","26.718800","18","","","2017","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12500","성산동","1","대지","0257","0003","이레빌라트","20260209","42400","51.63","35.000000","4","","","2012","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","10300","신공덕동","1","대지","0174","0000","공덕아이파크","20260209","190000","59.98","0.000000","12","","","2013","아파트","중개거래","서울 마포구"
"2026","11440","마포구","10200","공덕동","1","대지","0404","0000","풍림브이아이피텔","20260209","14600","30.89","30.890000","4","","","1990","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","10300","신공덕동","1","대지","0015","0080","공덕프로포즈Ⅱ","20260209","15000","17.02","0.000000","10","","","2015","아파트","중개거래","서울 마포구"
"2026","11440","마포구","10200","공덕동","1","대지","0479","0000","공덕SK리더스뷰","20260209","195000","59.92","0.000000","11","","","2021","아파트","중개거래","서울 중구"
"2026","11440","마포구","10100","아현동","1","대지","0437","0003","고려아카데미텔","20260209","12000","19.6","23.050000","10","","","1987","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12300","망원동","1","대지","0479","0071","삼성캐슬","20260208","34800","29.58","21.000000","3","","","2015","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","11200","현석동","1","대지","0118","0000","밤섬예가클래식","20260208","204283","89.48","0.000000","8","","","1989","아파트","중개거래","서울 마포구"
"2026","11440","마포구","10800","대흥동","1","대지","0012","0027","이대역 푸르지오 시티","20260208","26300","28.8","39.600000","13","","","2013","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","10400","도화동","1","대지","0536","0000","정우상가맨션","20260207","139000","125.88","0.000000","9","","","1983","아파트","중개거래","서울 마포구"
"2026","11440","마포구","12300","망원동","1","대지","0495","0000","신부3차파스카","20260207","67000","59.94","0.000000","3","","","2002","아파트","중개거래","서울 마포구"
"2026","11440","마포구","12500","성산동","1","대지","0590","0001","상암 두산위브센티움","20260207","15400","23.07","32.880000","14","","","2013","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12500","성산동","1","대지","0590","0005","상암월드시티","20260207","10100","16.52","23.590000","5","","","2014","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","10200","공덕동","1","대지","0370","0009","공덕현대","20260207","160000","84.69","0.000000","9","","","1989","아파트","중개거래","서울 마포구"
"2026","11440","마포구","10700","마포동","1","대지","0350","0000","강변한신코아","20260207","69000","51.48","68.480000","14","","","1992","오피스텔","중개거래","서울 마포구, 인천 계양구"
"2026","11440","마포구","10200","공덕동","","","","","","20260207","120000","19.04","33.000000","","","","1900","단독다가구","중개거래","서울 마포구"
"2026","11440","마포구","10800","대흥동","1","대지","0660","0000","대흥동태영아파트","20260207","215000","114.93","0.000000","1","","","1999","아파트","중개거래","서울 마포구"
"2026","11440","마포구","10400","도화동","1","대지","0357","0000","도화동현대","20260207","187000","128.26","0.000000","4","","","1996","아파트","중개거래","서울 마포구"
"2026","11440","마포구","10400","도화동","1","대지","0547","0000","도화현대","20260207","152500","59.4","0.000000","15","","","1998","아파트","중개거래","서울 서대문구"
"2026","11440","마포구","10400","도화동","1","대지","0547","0000","도화현대","20260207","165000","84.42","0.000000","11","","","1998","아파트","중개거래","서울 서대문구"
"2026","11440","마포구","12300","망원동","1","대지","0497","0000","대림2","20260207","119500","84.79","0.000000","2","","","2002","아파트","중개거래","서울 마포구"
"2026","11440","마포구","11100","신수동","1","대지","0192","0001","마포리안","20260207","39500","16.32","13.000000","2","","","2025","연립다세대","직거래",""
"2026","11440","마포구","12300","망원동","1","대지","0433","0009","미원2","20260207","61700","55.29","0.000000","2","","","1997","아파트","중개거래","서울 마포구"
"2026","11440","마포구","12200","합정동","1","대지","0473","0000","마포 한강 2차 푸르지오","20260207","29800","23.09","38.049600","32","","","2016","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","11100","신수동","1","대지","0192","0001","마포리안","20260207","39500","16.1","13.000000","3","","","2025","연립다세대","직거래",""
"2026","11440","마포구","12300","망원동","1","대지","0416","0045","망원휴먼타운","20260206","51200","26.37","18.000000","4","","","2017","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","10200","공덕동","1","대지","0111","0106","블레스하임 3차","20260206","44500","38.13","54.840000","8","","","2022","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","10400","도화동","1","대지","0559","0000","마포트라팰리스","20260206","93000","76.81","99.020000","16","","","2006","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","10200","공덕동","1","대지","0464","0000","래미안공덕4차","20260206","181000","59.9","0.000000","9","","","2005","아파트","중개거래","서울 마포구"
"2026","11440","마포구","11200","현석동","1","대지","0001","0009","뤼시올(D,E동)","20260206","55500","27.96","23.000000","4","","","2025","연립다세대","직거래",""
"2026","11440","마포구","12300","망원동","1","대지","0404","0033","현대빌라(404-33)","20260206","36000","28.8","12.000000","3","","","1995","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","12300","망원동","1","대지","0455","0023","(455-23)","20260206","24000","36.8","30.000000","1","","","1991","연립다세대","직거래",""
"2026","11440","마포구","12600","중동","1","대지","0390","0000","DMC마포청구아파트","20260206","110000","84.9","0.000000","19","","","1994","아파트","중개거래","서울 마포구, 서울 성동구"
"2026","11440","마포구","12600","중동","1","대지","0390","0000","DMC마포청구아파트","20260206","110000","84.9","0.000000","19","","20260210","1994","아파트","중개거래","서울 마포구, 서울 성동구"
"2026","11440","마포구","12500","성산동","1","대지","0593","0005","상암미르웰한올림","20260206","15100","16.36","22.990000","13","","","2018","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12700","상암동","1","대지","1658","0000","상암월드컵파크5단지","20260206","156000","104.69","0.000000","14","","","2005","아파트","중개거래","서울 마포구"
"2026","11440","마포구","11800","당인동","1","대지","0028","0011","세종빌리지","20260206","42000","67.99","39.000000","3","","","2008","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","10200","공덕동","","","","","","20260206","63000","23.88","20.000000","","","","1996","단독다가구","중개거래","서울 용산구"
"2026","11440","마포구","12200","합정동","1","대지","0455","0001","동인리버빌2차","20260206","48000","60.18","38.000000","2","","","2010","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","12000","서교동","1","대지","0474","0004","동신빌라","20260206","21000","28.61","16.000000","4","","","1995","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","12000","서교동","1","대지","0394","0025","동양한강트레벨","20260205","21000","29.09","39.580000","2","","","2004","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","10400","도화동","1","대지","0571","0000","나눔빌딩","20260205","23500","26.25","34.478100","10","","","2015","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12300","망원동","1","대지","0496","0000","대림1","20260205","92000","59.73","0.000000","6","","","2002","아파트","중개거래","서울 마포구"
"2026","11440","마포구","10400","도화동","1","대지","0571","0000","나눔빌딩","20260205","23400","26.25","34.478100","12","","","2015","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12500","성산동","1","대지","0131","0019","도원빌라1동","20260205","29500","36.9","35.000000","1","","","1990","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","11400","창전동","1","대지","0042","0007","중앙하이츠101동","20260205","59000","57.86","0.000000","4","","","2007","아파트","중개거래","서울 마포구"
"2026","11440","마포구","12300","망원동","1","대지","0456","0052","명진화이트빌2(456-52)","20260205","40000","22.61","13.000000","5","","","2011","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","12700","상암동","1","대지","1655","0000","상암월드컵파크4단지","20260205","188500","104.78","0.000000","26","","","2006","아파트","중개거래","서울 마포구"
"2026","11440","마포구","12700","상암동","1","대지","1734","0000","상암 한화 오벨리스크","20260205","11000","24.22","31.390000","2","","","2013","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12700","상암동","1","대지","1741","0000","상암월드컵파크11단지","20260204","99500","84.66","0.000000","6","","","2010","아파트","중개거래","서울 마포구"
"2026","11440","마포구","11100","신수동","1","대지","0451","0000","세양청마루","20260204","162000","82.86","0.000000","12","","","2003","아파트","중개거래","서울 마포구"
"2026","11440","마포구","12500","성산동","1","대지","0592","0005","상암 우남퍼스트빌스타","20260204","17300","16.905","26.783000","17","","","2017","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12700","상암동","1","대지","1734","0000","상암 한화 오벨리스크","20260204","11400","24.22","31.390000","7","","","2013","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12500","성산동","1","대지","0593","0005","상암미르웰한올림","20260204","14500","16.36","22.990000","3","","","2018","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12700","상암동","1","대지","1741","0000","상암월드컵파크11단지","20260204","96000","84.89","0.000000","4","","","2010","아파트","중개거래","서울 마포구"
"2026","11440","마포구","10400","도화동","1","대지","0556","0000","에스케이허브그린","20260204","20000","27.79","36.510000","17","","","2005","오피스텔","직거래",""
"2026","11440","마포구","12300","망원동","1","대지","0523","0000","마포월드컵제이스카이","20260204","77000","49.61","0.000000","14","","","2021","아파트","중개거래","서울 마포구"
"2026","11440","마포구","10400","도화동","1","대지","0559","0000","마포트라팰리스","20260204","90000","76.81","99.020000","19","","","2006","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","10400","도화동","1","대지","0559","0000","마포트라팰리스","20260204","135000","106.47","137.260000","3","","","2006","오피스텔","중개거래","서울 마포구, 서울 송파구"
"2026","11440","마포구","10200","공덕동","1","대지","0463","0000","마포현대하이엘","20260203","23300","31.375","41.037000","9","","","2005","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","10400","도화동","1","대지","0560","0000","마포태영데시앙루브","20260203","65000","71.95","97.380000","8","","","2006","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12700","상암동","1","대지","1734","0000","상암 한화 오벨리스크","20260203","11000","24.22","31.390000","4","","","2013","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12500","성산동","1","대지","0278","0016","삼성렉스빌라A동","20260203","39300","36.96","25.000000","2","","","1992","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","12300","망원동","1","대지","0509","0000","휴먼빌","20260203","90000","59.955","0.000000","4","","","2004","아파트","중개거래","서울 마포구"
"2026","11440","마포구","12300","망원동","1","대지","0519","0000","대명이튼캐슬","20260203","36800","28","18.000000","2","","","2017","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","11000","노고산동","1","대지","0106","0005","아이바타워","20260203","13000","17.65","24.110000","10","","","2006","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","10400","도화동","1","대지","0555","0000","한화오벨리스크","20260202","62300","41.32","0.000000","15","","","2004","아파트","중개거래","서울 마포구"
"2026","11440","마포구","10400","도화동","1","대지","0555","0000","한화오벨리스크","20260202","57000","36.96","0.000000","13","","","2004","아파트","중개거래","서울 마포구"
"2026","11440","마포구","12100","동교동","1","대지","0165","0008","LG팰리스빌딩","20260202","22100","43.58","54.810000","13","","","1999","오피스텔","중개거래","대전 서구"
"2026","11440","마포구","10900","염리동","1","대지","0164","0004","삼부골든타워","20260202","42000","48.6","72.011000","4","","","2003","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","11800","당인동","1","대지","0013","0001","당인쉐르빌","20260202","69500","31.7","33.000000","2","","","2008","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","10900","염리동","1","대지","0081","0047","도스펠리체","20260202","109000","27.56","19.000000","4","","","2020","연립다세대","중개거래","서울 마포구, 서울 서대문구"
"2026","11440","마포구","12200","합정동","1","대지","0361","0003","동삼주택(361-3)","20260201","59000","36.72","28.000000","2","","","1987","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","12700","상암동","1","대지","1752","0000","상암월드컵파크9단지","20260201","102000","84.89","0.000000","5","","","2010","아파트","중개거래","서울 마포구"
"2026","11440","마포구","10100","아현동","1","대지","0371","0001","예미원","20260201","73000","59.36","0.000000","7","","","1970","아파트","중개거래","서울 마포구"
"2026","11440","마포구","12500","성산동","1","대지","0616","0003","제이엠빌라(3차)","20260201","57800","71.01","40.000000","3","","","2002","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","10900","염리동","1","대지","0532","0000","마포프레스티지자이","20260201","240000","59.784","0.000000","13","","","2021","아파트","중개거래","경기 부천시 소사구, 서울 마포구"
"2026","11440","마포구","10400","도화동","1","대지","0559","0000","마포트라팰리스","20260131","88300","73.72","95.040000","10","","","2006","오피스텔","중개거래","서울 마포구, 서울 용산구"
"2026","11440","마포구","12500","성산동","1","대지","0590","0002","삼라마이다스","20260131","58500","80.55","104.410000","4","","","2006","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12700","상암동","1","대지","1748","0000","상암 오벨리스크 2차","20260131","14000","25.48","33.155000","4","","","2014","오피스텔","중개거래","서울 강서구"
"2026","11440","마포구","10100","아현동","1","대지","0717","0003","(717-3)","20260131","80000","56.01","48.000000","2","","","1987","연립다세대","중개거래","서울 마포구, 서울 서대문구"
"2026","11440","마포구","10400","도화동","1","대지","0555","0000","한화오벨리스크","20260131","95000","59","0.000000","11","","","2004","아파트","중개거래","서울 마포구"
"2026","11440","마포구","11000","노고산동","1","대지","0019","0008","헬랜힐에이","20260131","75000","29.85","20.000000","3","","","2020","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","12500","성산동","1","대지","0141","0037","(141-37)","20260131","25000","26.16","22.000000","1","","20260210","1990","연립다세대","중개거래","서울 용산구"
"2026","11440","마포구","12200","합정동","1","대지","0369","0031","그레이스빌","20260131","50000","34.86","27.000000","4","","","2003","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","12300","망원동","1","대지","0414","0060","노블캐슬(414-60)","20260131","41000","56.11","31.000000","2","","","2008","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","10500","용강동","1","대지","0491","0001","에코타운","20260131","53000","42.05","26.000000","4","","","2014","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","12300","망원동","1","대지","0425","0045","아펠리움","20260131","41000","29.81","22.000000","3","","","2020","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","10900","염리동","1","대지","0520","0000","염리삼성래미안","20260131","165000","59.52","0.000000","9","","","2001","아파트","중개거래","서울 마포구"
"2026","11440","마포구","12500","성산동","1","대지","0667","0000","월드컵아이파크(667)","20260131","110000","59.73","0.000000","14","","","2009","아파트","중개거래","서울 은평구"
"2026","11440","마포구","12600","중동","1","대지","0189","0000","오성빌라","20260131","18000","39.22","20.000000","2","","","1991","연립다세대","직거래",""
"2026","11440","마포구","10400","도화동","1","대지","0082","0000","우성","20260130","180000","111.725","0.000000","3","","","1991","아파트","중개거래","서울 마포구"
"2026","11440","마포구","12200","합정동","1","대지","0440","0020","에이엔에이빌리지","20260130","52500","47.46","29.000000","2","","","2008","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","10200","공덕동","1","대지","0460","0000","한화꿈에그린","20260130","183000","84.939","0.000000","1","","","2004","아파트","중개거래","서울 마포구"
"2026","11440","마포구","12200","합정동","1","대지","0360","0019","진흥로얄빌라","20260130","50000","32.74","22.000000","1","","","1991","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","12700","상암동","1","대지","1618","0000","DMC상암센트럴파크2단지","20260130","109000","59.9","0.000000","5","","","2009","아파트","중개거래","서울 마포구, 서울 은평구"
"2026","11440","마포구","10900","염리동","1","대지","0532","0000","마포프레스티지자이","20260130","285000","84.807","0.000000","7","","","2021","아파트","중개거래","서울 마포구"
"2026","11440","마포구","10200","공덕동","1","대지","0463","0000","마포현대하이엘","20260130","40000","49.365","64.567000","10","","","2005","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","10300","신공덕동","1","대지","0159","0000","신공덕래미안2차","20260130","148500","59.48","0.000000","14","","","2000","아파트","중개거래","서울 용산구"
"2026","11440","마포구","12500","성산동","1","대지","0592","0005","상암 우남퍼스트빌스타","20260130","15900","16.905","26.783000","13","","","2017","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12500","성산동","1","대지","0593","0005","상암미르웰한올림","20260130","14800","16.36","22.990000","6","","","2018","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","11500","상수동","1","대지","0353","0025","그레이25","20260130","19200","19.2","15.000000","4","","","2014","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","12700","상암동","","","","","","20260130","205000","74.81","197.000000","","","","1974","단독다가구","중개거래","서울 강남구"
"2026","11440","마포구","12500","성산동","1","대지","0036","0033","다온숲","20260130","38000","25.5","19.000000","5","","","2023","연립다세대","직거래",""
"2026","11440","마포구","12000","서교동","1","대지","0354","0009","노벨리아 서교","20260129","19000","17.999","25.052400","9","","","2018","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12000","서교동","1","대지","0487","0000","대우미래사랑","20260129","30000","34.29","0.000000","4","","","2005","아파트","중개거래","서울 마포구"
"2026","11440","마포구","10100","아현동","1","대지","0777","0000","마포래미안푸르지오2단지","20260129","235000","59.923","0.000000","5","","","2014","아파트","중개거래","서울 마포구"
"2026","11440","마포구","12300","망원동","1","대지","0431","0038","우정빌라(431-38)","20260129","29500","36.95","26.000000","-1","","","1990","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","12200","합정동","1","대지","0360","0004","에덴쉐르빌","20260129","49800","50.16","23.000000","-1","","","2000","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","11300","구수동","1","대지","0022","0000","용암빌라(가동)","20260129","47000","39.36","23.000000","3","","","1997","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","12500","성산동","1","대지","0590","0004","KCC상암스튜디오380","20260129","14200","20.35","27.690000","4","","","2014","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12500","성산동","1","대지","0134","0197","소노하우스성산1차","20260129","36400","40.36","24.000000","2","","","2017","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","12400","연남동","1","대지","0240","0031","성림빌라2차","20260129","57000","46.8","20.000000","1","","","1991","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","12500","성산동","1","대지","0601","0000","성산월드타운대림","20260129","133000","117.898","0.000000","4","","","2004","아파트","중개거래","서울 마포구"
"2026","11440","마포구","12500","성산동","1","대지","0111","0016","성산트윈빌(111-16)","20260129","32000","65.93","26.000000","1","","","2001","연립다세대","직거래",""
"2026","11440","마포구","12500","성산동","1","대지","0590","0001","상암 두산위브센티움","20260128","14500","23.24","33.130000","3","","","2013","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12300","망원동","1","대지","0433","0003","성신","20260128","44700","47.58","0.000000","3","","","1976","아파트","중개거래","서울 마포구"
"2026","11440","마포구","11700","신정동","1","대지","0030","0000","서강GS","20260128","135000","59.98","0.000000","5","","","1999","아파트","중개거래","서울 마포구"
"2026","11440","마포구","10400","도화동","1","대지","0556","0000","에스케이허브그린","20260128","30500","38.51","50.590000","15","","","2005","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12000","서교동","1","대지","0328","0018","우림빌딩","20260128","33000","37.62","14.000000","5","","","1997","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","11000","노고산동","1","대지","0019","0199","예담빌서강4차","20260128","57500","17.3","15.000000","2","","","2020","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","12200","합정동","1","대지","0447","0008","국도맨션","20260128","95100","77.2","56.000000","3","","","1981","연립다세대","직거래",""
"2026","11440","마포구","10900","염리동","1","대지","0027","0091","마포더힐베네리치","20260128","59000","39.13","29.000000","3","","","2022","연립다세대","직거래",""
"2026","11440","마포구","11100","신수동","1","대지","0255","0000","(255-0)","20260128","80000","60.12","60.000000","2","","","1984","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","10100","아현동","1","대지","0800","0000","공덕자이","20260128","220000","59.99","0.000000","2","","","2015","아파트","중개거래","서울 마포구"
"2026","11440","마포구","12500","성산동","1","대지","0140","0031","(140-31)","20260128","35000","35.34","27.000000","2","","","1986","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","12600","중동","1","대지","0120","0000","(120-0)","20260127","59000","58.17","59.000000","1","","","1991","연립다세대","중개거래","서울 마포구, 인천 계양구"
"2026","11440","마포구","10300","신공덕동","1","대지","0001","0048","갑을명가시티2","20260127","12000","16.76","25.620000","4","","","null","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12500","성산동","1","대지","0200","0270","한맥힐하우스(200-270)","20260127","61000","75.9","35.000000","2","","","2002","연립다세대","중개거래","서울 마포구, 서울 은평구"
"2026","11440","마포구","12300","망원동","1","대지","0475","0058","하늘채","20260127","40000","50.65","30.000000","2","","","2003","연립다세대","중개거래","서울 마포구"
"2026","11440","마포구","11000","노고산동","","","","","","20260127","93000","107.16","75.000000","","","","1999","단독다가구","중개거래","서울 마포구"
"2026","11440","마포구","12700","상암동","1","대지","1734","0000","상암 한화 오벨리스크","20260127","10500","19.93","25.830000","10","","","2013","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12700","상암동","1","대지","1658","0000","상암월드컵파크5단지","20260127","145000","84.75","0.000000","19","","20260210","2005","아파트","중개거래","서울 마포구"
"2026","11440","마포구","12700","상암동","1","대지","1596","0000","상암DMC푸르지오시티, S-City","20260127","16300","18.24","28.501600","15","","","2017","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12700","상암동","1","대지","1734","0000","상암 한화 오벨리스크","20260127","11000","19.93","25.830000","3","","","2013","오피스텔","중개거래","서울 마포구"
"2026","11440","마포구","12700","상암동","1","대지","1658","0000","상암월드컵파크5단지","20260127","145000","84.75","0.000000","19","","","2005","아파트","중개거래","서울 마포구"
"2026","11440","마포구","10400","도화동","1","대지","0082","0000","우성","20260127","188000","128.315","0.000000","1","","","1991","아파트","중개거래","서울 용산구"
